customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2929-FRERE,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,126.05,1
7913-GWICL,Female,0,No,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.15,4390.68,1
6251-TYNHL,Male,0,No,No,68,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),70.47,4810.07,0
2404-GXILD,Female,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.42,246.52,0
3179-EIGNT,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,101.73,806.45,1
1697-VQAYO,Female,0,No,No,10,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,96.37,946.5,1
2124-XOAOB,Female,1,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,108.56,108.56,1
4895-DQPRU,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,60.4,133.14,1
7615-PHFVT,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.17,71.17,1
6110-BSMVV,Female,0,No,No,2,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,79.91,186.76,1
2778-UFFMA,Male,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),107.51,3750.58,1
7535-VUXIV,Male,0,No,Yes,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.23,1010.35,1
3634-LLZDS,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,90.17,734.97,1
4489-PZLAW,Female,0,No,No,56,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),52.87,2964.17,0
7681-UDIGJ,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,105.17,1244.38,1
2037-MHTJJ,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,948.45,0
7093-HTOAO,Male,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.45,88.45,1
3256-XQMLC,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.25,204.65,0
7569-WSXEC,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.47,672.4,1
3613-UEXIF,Female,0,No,Yes,47,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.67,3450.2,1
1313-PJPCR,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.91,319.9,1
3649-KSYWO,Female,1,Yes,No,3,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),58.56,173.85,1
3281-KYVXJ,Female,1,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.4,540.42,1
8020-ICWIR,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.46,235.02,0
3547-LWUXP,Male,1,No,No,13,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.02,1349.77,0
6512-DAMZH,Male,0,Yes,No,7,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,54.76,387.7,1
6132-FHSXX,Female,0,No,No,61,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,42.63,2593.51,0
3159-LADWM,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.6,4575.69,1
4137-QSSVE,Male,0,No,Yes,53,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,61.17,3238.92,0
9127-KGCKQ,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,112.49,7966.47,1
6850-KOSHP,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,58.03,109.67,1
4967-UOCXF,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),102.3,5111.01,1
2428-CEAVN,Female,0,No,No,21,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.97,1234.9,1
8868-LMNYL,Male,0,No,Yes,18,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.03,1138.89,1
3520-WMXFU,Male,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.6,1936.18,1
7299-OVWPI,Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.29,3294.89,1
8086-HEOGX,Female,0,No,Yes,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.9,5917.55,1
9384-QPXKG,Male,0,No,No,71,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.09,4216.99,1
8354-KBBFC,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,63.51,397.38,1
6602-AXWTP,Female,0,No,No,42,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,71.49,3013.56,0
9878-NQRYD,Male,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,109.82,4394.06,1
1448-CHDWO,Male,1,Yes,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.63,863.29,1
9092-MNNEE,Male,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.89,695.62,1
2284-VMDRF,Female,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.64,1125.54,0
6995-ECTCC,Female,0,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,1320.75,0
4727-TBTZR,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.25,251.12,1
1361-JXZUG,Male,1,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),94.6,1882.2,1
6230-TZVNJ,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,1177.83,0
8881-TPFQF,Male,1,No,Yes,23,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,92.56,2127.62,0
8796-VRJJI,Female,0,No,No,38,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,74.6,2829.17,1
6926-VOKGR,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,107.03,7300.1,1
6149-BBZMK,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.44,6718.91,1
3460-YSTAQ,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.67,385.54,1
1022-TRHMD,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,122.04,0
3066-SCFFV,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.75,192.62,1
2653-FXHYQ,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),91.79,380.57,1
1702-JXESK,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,96.12,3265.11,0
8088-JCVXJ,Female,0,Yes,Yes,19,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),112.73,2141.66,1
3743-BIEUQ,Female,0,No,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.82,430.91,1
2376-FKEGG,Female,0,No,Yes,51,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),52.88,2724.43,1
8952-DUJXR,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,101.9,527.86,0
3468-ANFKN,Male,1,No,No,72,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.54,3576.1,1
4754-TZCPP,Female,0,No,Yes,68,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,77.08,5260.89,1
3325-GHDLL,Female,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.96,436.44,0
1460-JLKKO,Male,0,No,No,66,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.82,3926.83,1
6163-FKBXV,Female,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.7,1551.72,1
5183-IKPMM,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.58,174.48,1
9028-VVRUY,Female,0,No,No,67,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.66,5692.57,1
5082-ATJZS,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.22,127.43,1
2486-QAAQO,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.74,3633.57,1
4678-BKUBT,Female,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,50.38,87.5,0
1282-ISBPT,Male,0,Yes,Yes,34,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,102.25,3485.29,1
5558-ITUDX,Female,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.32,164.13,0
5308-MOTBT,Male,0,No,No,64,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.12,6470.45,1
5865-RYXIT,Male,0,No,No,7,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.58,543.07,1
4537-ACWQK,Female,0,Yes,No,43,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.43,2793.58,1
7890-XYHUL,Male,1,No,Yes,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,93.01,1475.12,1
3581-KMOYT,Female,0,No,No,2,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,70.44,163.03,1
2368-YQLST,Male,0,Yes,No,66,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),52.17,3437.52,0
9516-KJQVM,Female,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,91.39,6466.63,0
7584-PTTQE,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.99,1135.8,1
1597-IVXDI,Female,1,No,No,21,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.4,1083.59,1
5351-PGNNG,Female,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.8,6059.01,1
8947-XPRFG,Female,0,No,No,30,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),57.99,1745.53,1
5758-SHAQZ,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,106.35,5952.2,0
1646-SVGRF,Male,0,No,Yes,64,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,107.68,6898.1,1
9725-UFAJW,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,93.9,752.71,1
7023-HGIAZ,Male,0,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.34,4547.6,1
7393-YKCRF,Male,0,Yes,No,63,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),59.46,3741.96,1
4468-KETDH,Female,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.95,3181.57,1
7266-JCMQE,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.07,21.43,1
3990-HSRAD,Female,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.54,1044.2,0
9462-RNXKZ,Female,1,No,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.18,877.4,1
5875-IMZQO,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.59,947.06,1
3544-BFZGB,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),116.77,7743.05,0
8275-XMJPI,Female,0,Yes,No,52,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.02,3530.54,0
6341-HYOVG,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,117.76,3793.12,0
8171-VWSDI,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.11,72.89,1
5066-SBGVS,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.91,3788.4,1
4988-FOGFA,Male,0,No,No,60,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,61.14,3675.2,0
3160-NAYFR,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.37,493.8,0
1685-QBHUW,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),79.19,5706.84,1
7255-WBPDB,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),69.16,273.58,1
4243-WEQBV,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),105.76,1912.18,1
8044-NTGOR,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,84.08,5208.63,0
7558-MLBLF,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.35,442.19,1
8569-XAUAO,Male,0,No,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),77.72,5623.5,1
5083-PVGVN,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.04,3131.94,1
3837-YSXSW,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.32,4492.95,0
4697-MULAL,Male,0,No,No,6,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,67.74,399.59,0
5941-DOYPO,Female,0,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.25,68.96,1
6946-HSORK,Male,0,Yes,No,12,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,104.36,1284.54,1
5583-IAIWL,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),81.44,193.02,1
6784-BKUNB,Male,1,Yes,No,26,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),61.49,1603.14,1
5040-OUWUR,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,40.36,0
3230-NULJN,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,102.54,102.54,1
8146-VOEBV,Female,0,No,No,2,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,89.83,180.47,1
3320-FLBDG,Female,0,Yes,No,66,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),60.82,4015.36,1
5878-PAANK,Male,0,No,No,8,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,42.75,353.01,1
1521-LKFWL,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,925.38,0
1522-ULJHT,Female,1,Yes,No,64,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),93.29,5984.03,1
6345-SGNDA,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.54,458.14,1
8635-HEHHU,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.25,33.07,0
8870-XGSDW,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,75.35,813.51,1
8866-TFLRL,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.25,112.01,0
8383-RCJGC,Female,0,Yes,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.25,37.32,0
1780-SMDJF,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,302.7,0
9361-AFHOH,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,100.85,1148.01,1
9400-VFSNB,Male,0,No,Yes,11,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,70.55,760.58,0
6607-GHJMV,Female,0,No,No,70,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),69.43,4860.37,0
6978-UTAIJ,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),65.2,664.91,1
1651-TBTKE,Male,1,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,316.17,1
8301-RGCPO,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.03,190.98,0
3196-HTECE,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.72,1011.68,1
7950-IPNRG,Male,1,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.66,1007.76,1
1369-OZHCK,Male,0,Yes,Yes,71,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),77.51,5521.51,1
7448-TZROJ,Female,0,No,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),103.4,7333.95,0
5214-YCOYW,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),86.0,1815.76,1
1377-FKKSW,Male,0,No,No,71,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,54.75,3866.21,0
8257-CMVHU,Female,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,102.17,7371.42,1
3216-KKMCF,Male,0,Yes,No,66,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),83.26,5497.86,0
9416-XJSLN,Male,0,No,Yes,67,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,71.02,4760.32,0
2613-KUYZJ,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),89.74,555.52,1
2827-CMRMX,Male,0,No,Yes,69,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,94.15,6498.83,1
4632-NNGLY,Female,0,Yes,No,21,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.09,1837.96,1
1962-DPSJP,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,87.39,2729.36,1
3993-EPAEM,Female,1,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.7,564.15,1
9701-MCQSE,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.52,1384.96,0
9704-EOJLX,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,110.12,117.38,1
8922-KAWUC,Male,1,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,869.35,1
